SO Name,NESLI2 Springer Option 1 Closed Consortium Agreement 2011_2012,,,,,,,,,,,,,,,,,,,
SO Identifier,springer_option1closed consortium agreement_2011_2012_Nesli2,,,,,,,,,,,,,,,,,,,
Provider,Springer ,,,,,,,,,,,,,,,,,,,
Package Identifier,Option 1 Closed Consortium Agreement,,,,,,,,,,,,,,,,,,,
Package Name,Option 1 Closed Consortium Agreement,,,,,,,,,,,,,,,,,,,
Agreement Term Start Year,2011,,,,,,,,,,,,,,,,,,,
Agreement Term End Year,2012,,,,,,,,,,,,,,,,,,,
Consortium,NESLI2,,,,,,,,,,,,,,,,,,,
Number of Proprietary_ID columns,0,,,,,,,,,,,,,,,,,,,
Number of Platforms listed,2,,,,,,,,,,,,,,,,,,,
publication_title,print_identifier,online_identifier,date_first_issue_online,num_first_vol_online,num_first_issue_online,date_last_issue_online,num_last_vol_online,num_last_issue_online,title_id,embargo_info,coverage_depth,coverage_notes,publisher_name,DOI,platform_name,platform_role,platform_title_url,platform_name,platform_role,platform_title_url
Journal of Chemical Ecology,0098-0331,1573-1561,1997,23,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0098-0331,Springer Link,administrative,
Journal of Chemical Sciences,0974-3626,0973-7103,1997,109,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0974-3626,Springer Link,administrative,
Journal of Child and Family Studies,1062-1024,1573-2843,1997,6,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1062-1024,Springer Link,administrative,
Journal of Children's Orthopaedics,1863-2521,1863-2548,2007,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1863-2521,Springer Link,administrative,
Journal of Chinese Political Science,1080-6954,1874-6357,1997,3,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1080-6954,Springer Link,administrative,
Journal of Civil Structural Health Monitoring,2190-5452,2190-5479,2011,2006,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/2190-5452/,Springer Link,administrative,
Journal of Classification,0176-4268,1432-1343,1997,14,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0176-4268,Springer Link,administrative,
Journal of Clinical Immunology,0271-9142,1573-2592,1997,17,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0271-9142,Springer Link,administrative,
Journal of Clinical Monitoring and Computing,1387-1307,1573-2614,1998,14,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1387-1307,Springer Link,administrative,
Journal of Clinical Psychology in Medical Settings,1068-9583,1573-3572,1997,4,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1068-9583,Springer Link,administrative,
Journal of Cluster Science,1040-7278,1572-8862,1997,8,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1040-7278,Springer Link,administrative,
Journal of Coal Science and Engineering (China),1006-9097,1866-6566,2008,14,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1006-9097,Springer Link,administrative,
Journal of Coastal Conservation,1400-0350,1874-7841,1997,3,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1400-0350,Springer Link,administrative,
Journal of Coatings Technology and Research,1547-0091,1935-3804,2004,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1547-0091,Springer Link,administrative,
Journal of Combinatorial Optimization,1382-6905,1573-2886,1997,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1382-6905,Springer Link,administrative,
Journal of Communications Technology and Electronics,1064-2269,1555-6557,2006,51,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1064-2269,Springer Link,administrative,
Journal of Community Genetics,1868-310X,1868-6001 ,2010,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1868-310x/,Springer Link,administrative,
Journal of Community Health,0094-5145,1573-3610,1997,22,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0094-5145,Springer Link,administrative,
The Journal of Comparative Germanic Linguistics,1383-4924,1572-8552,1997,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1383-4924,Springer Link,administrative,
"Journal of Comparative Physiology A: Neuroethology, Sensory, Neural, and Behavioral Physiology",0340-7594,1432-1351,1997,180,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0340-7594,Springer Link,administrative,
"Journal of Comparative Physiology B: Biochemical, Systemic, and Environmental Physiology",0174-1578,1432-136X,1997,167,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0174-1578,Springer Link,administrative,
Journal of Computational Electronics,1569-8025,1572-8137,2002,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1569-8025,Springer Link,administrative,
Journal of Computational Neuroscience,0929-5313,1573-6873,1997,4,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0929-5313,Springer Link,administrative,
Journal of Computer Science and Technology,1000-9000,1860-4749,1997,12,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1000-9000,Springer Link,administrative,
Journal of Computer and Systems Sciences International,1064-2307,1555-6530,2006,45,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1064-2307,Springer Link,administrative,
Journal in Computer Virology,1772-9890,1772-9904,2005,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1772-9890,Springer Link,administrative,
Journal of Computer-Aided Molecular Design,0920-654X,1573-4951,1997,11,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0920-654X,Springer Link,administrative,
Journal of Computing in Higher Education,1042-1726,1867-1233,1997,9,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1042-1726,Springer Link,administrative,
Journal of Consumer Policy,0168-7034,1573-0700,1997,20,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0168-7034,Springer Link,administrative,
Journal of Contemporary Mathematical Analysis (Armenian Academy of Sciences),1068-3623,1934-9416,2007,42,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1068-3623,Springer Link,administrative,
Journal of Contemporary Physics (Armenian Academy of Sciences),1068-3372,1934-9378,2007,42,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1068-3372,Springer Link,administrative,
Journal of Contemporary Psychotherapy,0022-0116,1573-3564,1997,27,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0022-0116,Springer Link,administrative,
Journal of Control Theory and Applications,1672-6340,1993-0623,2003,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1672-6340,Springer Link,administrative,
Journal of Crop Science and Biotechnology,1975-9479,2005-8276,2009,12,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1975-9479,Springer Link,administrative,
Journal of Cross-Cultural Gerontology,0169-3816,1573-0719,1997,12,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0169-3816,Springer Link,administrative,
Journal of Cryptographic Engineering,2190-8508,2190-8516,2011,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/2190-8508/,Springer Link,administrative,
Journal of Cryptology,0933-2790,1432-1378,1997,10,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0933-2790,Springer Link,administrative,
Journal of Cultural Economics,0885-2545,1573-6997,1997,21,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0885-2545,Springer Link,administrative,
Journal on Data Semantics,1861-2032,1861-2040,,,,,,,,,,,,,Springer Link,host,,Springer Link,administrative,
Journal of Developmental and Physical Disabilities,1056-263X,1573-3580,1997,9,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1056-263X,Springer Link,administrative,
Journal of Digital Imaging,0897-1889,1618-727X,1997,10,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0897-1889,Springer Link,administrative,
Journal of Dynamical and Control Systems,1079-2724,1573-8698,1997,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1079-2724,Springer Link,administrative,
Journal of Dynamics and Differential Equations,1040-7294,1572-9222,1997,9,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1040-7294,Springer Link,administrative,
Journal of Earth Science,1674-487X,1867-111X,2009,20,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1674-487X,Springer Link,administrative,
Journal of Earth System Science,0253-4126,0973-774X,1997,106,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0253-4126,Springer Link,administrative,
Journal of East Asian Linguistics,0925-8558,1572-8560,1997,6,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0925-8558,Springer Link,administrative,
Journal of Echocardiography,1349-0222,1880-344X,2009,7,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1349-0222,Springer Link,administrative,
Journal of Economic Growth,1381-4338,1573-7020,1997,2,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1381-4338,Springer Link,administrative,
Journal of Economic Inequality,1569-1721,1573-8701,2003,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1569-1721,Springer Link,administrative,
Journal of Economic Interaction and Coordination,1860-711X,1860-7128,2006,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1860-711X,Springer Link,administrative,
Journal of Economics,0931-8658,1617-7134,1997,65,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0931-8658,Springer Link,administrative,
Journal of Economics and Finance,1055-0925,1938-9744,1997,21,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1055-0925,Springer Link,administrative,
Journal of Educational Change,1389-2843,1573-1812,2000,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1389-2843,Springer Link,administrative,
Journal of Elasticity,0374-3535,1573-2681,1997,46,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0374-3535,Springer Link,administrative,
Journal of Electroceramics,1385-3449,1573-8663,1997,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1385-3449,Springer Link,administrative,
Journal of Electronic Materials,0361-5235,1543-186X,1997,26,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0361-5235,Springer Link,administrative,
Journal of Electronic Testing,0923-8174,1573-0727,1997,10,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0923-8174,Springer Link,administrative,
Journal of Electronics (China),0217-9822,1993-0615,1997,14,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0217-9822,Springer Link,administrative,
Journal of Engineering Mathematics,0022-0833,1573-2703,1997,31,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0022-0833,Springer Link,administrative,
Journal of Engineering Physics and Thermophysics,1062-0125,1573-871X,1997,70,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1062-0125,Springer Link,administrative,
Journal of Engineering Thermophysics,1810-2328,1990-5432,2007,16,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1810-2328,Springer Link,administrative,
Journal of Environmental Studies and Sciences,2190-6483,2190-6491,2011,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/2190-6483/,Springer Link,administrative,
The Journal of Ethics,1382-4554,1572-8609,1997,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1382-4554,Springer Link,administrative,
Journal of Ethology,0289-0771,1439-5444,1997,15,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0289-0771,Springer Link,administrative,
Journal of Evolution Equations,1424-3199,1424-3202,2001,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1424-3199,Springer Link,administrative,
Journal of Evolutionary Biochemistry and Physiology,0022-0930,1608-3202,1997,33,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0022-0930,Springer Link,administrative,
Journal of Evolutionary Economics,0936-9937,1432-1386,1997,7,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0936-9937,Springer Link,administrative,
Journal of Experimental Criminology,1573-3750,1572-8315,2005,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1573-3750,Springer Link,administrative,
Journal of Experimental and Theoretical Physics,1063-7761,1090-6509,1997,84,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1063-7761,Springer Link,administrative,
JETP Letters,0021-3640,1090-6487,1997,65,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0021-3640,Springer Link,administrative,
Journal of Failure Analysis and Prevention,1547-7029,1864-1245,2001,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1547-7029,Springer Link,administrative,
Journal of Family and Economic Issues,1058-0476,1573-3475,1997,18,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1058-0476,Springer Link,administrative,
Journal of Family Violence,0885-7482,1573-2851,1997,12,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0885-7482,Springer Link,administrative,
Journal of Financial Services Research,0920-8550,1573-0735,1997,11,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0920-8550,Springer Link,administrative,
Journal of Fixed Point Theory and Applications,1661-7738,1661-7746,2007,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1661-7738,Springer Link,administrative,
Journal of Fluorescence,1053-0509,1573-4994,1997,7,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1053-0509,Springer Link,administrative,
Journal of Food Measurement and Characterization,,Pending,,,,,,,,,,,,,Springer Link,host,,Springer Link,administrative,
Journal of Food Science and Technology,0022-1155,0975-8402,2010,47,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0022-1155,Springer Link,administrative,
Journal of Forest Research,1341-6979,1610-7403,1997,2,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1341-6979,Springer Link,administrative,
Journal of Forestry Research,1007-662X,1993-0607,1997,8,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1007-662X,Springer Link,administrative,
Journal of Fourier Analysis and Applications,1069-5869,1531-5851,1997,3,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1069-5869,Springer Link,administrative,
Journal of Friction and Wear,1068-3666,1934-9386,2007,28,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1068-3666,Springer Link,administrative,
Journal of Fusion Energy,0164-0313,1572-9591,1997,16,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0164-0313,Springer Link,administrative,
Journal of Gambling Studies,1050-5350,1573-3602,1997,13,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1050-5350,Springer Link,administrative,
Journal of Gastroenterology,0944-1174,1435-5922,1997,32,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0944-1174,Springer Link,administrative,
Journal of Gastrointestinal Surgery,1091-255X,1873-4626,1997,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1091-255X,Springer Link,administrative,
Journal of General Internal Medicine,0884-8734,1525-1497,1997,12,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0884-8734,Springer Link,administrative,
Journal for General Philosophy of Science,0925-4560,1572-8587,1997,28,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0925-4560,Springer Link,administrative,
Journal of General Plant Pathology,1345-2630,1610-739X,2000,66,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1345-2630,Springer Link,administrative,
Journal of Genetic Counseling,1059-7700,1573-3599,1997,6,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1059-7700,Springer Link,administrative,
Journal of Genetics,0022-1333,0973-7731,1997,76,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0022-1333,Springer Link,administrative,
Journal of Geodesy,0949-7714,1432-1394,1997,71,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0949-7714,Springer Link,administrative,
Journal of Geographical Sciences,1009-637X,1861-9568,2001,11,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1009-637X,Springer Link,administrative,
Journal of Geographical Systems,1435-5930,1435-5949,1999,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1435-5930,Springer Link,administrative,
Journal of the Geological Society of India,0016-7622,0974-6889,2009,73,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0016-7622,Springer Link,administrative,
Journal of Geometric Analysis,1050-6926,1559-002X,1997,7,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1050-6926,Springer Link,administrative,
Journal of Geometry,0047-2468,1420-8997,1997,58,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0047-2468,Springer Link,administrative,
Journal of Global Optimization,0925-5001,1573-2916,1997,10,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0925-5001,Springer Link,administrative,
Journal of Grid Computing,1570-7873,1572-9814,2003,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1570-7873,Springer Link,administrative,
Journal of Hand and Microsurgery,0974-3227,0974-6897,2009,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0974-3227,Springer Link,administrative,
Journal of Happiness Studies,1389-4978,1573-7780,2000,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1389-4978,Springer Link,administrative,
Journal of Hematopathology,1868-9256,1865-5785,2008,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1868-9256,Springer Link,administrative,
Journal of Hepato-Biliary-Pancreatic Surgery,0944-1166,1436-0691,1997,4,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0944-1166,Springer Link,administrative,
Journal of Heuristics,1381-1231,1572-9397,1997,3,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1381-1231,Springer Link,administrative,
Journal of High Energy Physics,,1029-8479,2010,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1029-8479,Springer Link,administrative,
Journal of the History of Biology,0022-5010,1573-0387,1997,30,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0022-5010,Springer Link,administrative,
Journal of Homotopy and Related Structures,Pending,1512-2891,,,,,,,,,,,,,Springer Link,host,,Springer Link,administrative,
Journal of Housing and the Built Environment,1566-4910,1573-7772,1997,12,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1566-4910,Springer Link,administrative,
Journal of Huazhong University of Science and Technology -- Medical Sciences --,1672-0733,1993-1352,1997,17,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1672-0733,Springer Link,administrative,
Journal of Ichthyology,0032-9452,1531-8486,2006,46,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0032-9452,Springer Link,administrative,
Journal of Immigrant and Minority Health,1557-1912,1557-1920,2006,8,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1557-1912,Springer Link,administrative,
Journal of Inclusion Phenomena and Macrocyclic Chemistry,0923-0750,1573-1111,1997,27,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0923-0750,Springer Link,administrative,
Journal of The Indian Academy of Wood Science,0972-172X,,2010,7,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0972-172X,Springer Link,administrative,
Journal of Indian Philosophy,0022-1791,1573-0395,1997,25,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0022-1791,Springer Link,administrative,
The Journal of Indian Prosthodontic Society,0972-4052,1998-4057,2010,10,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0972-4052,Springer Link,administrative,
Journal of the Indian Society of Remote Sensing,0255-660X,0974-3006,1997,25,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0255-660X,Springer Link,administrative,
Journal of Industrial Microbiology and Biotechnology,1367-5435,1476-5535,1997,18,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1367-5435,Springer Link,administrative,
"Journal of Industry, Competition and Trade",1566-1679,1573-7012,2001,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1566-1679,Springer Link,administrative,
Journal of Infection and Chemotherapy,1341-321X,1437-7780,1997,3,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1341-321X,Springer Link,administrative,
"Journal of Infrared, Millimeter and Terahertz Waves",1866-6892,1866-6906,2009,30,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1866-6892,Springer Link,administrative,
Journal of Inherited Metabolic Disease,0141-8955,1573-2665,1997,20,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0141-8955,Springer Link,administrative,
Journal of Inorganic and Organometallic Polymers and Materials,1574-1443,1574-1451,2005,15,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1574-1443,Springer Link,administrative,
Journal of Insect Behavior,0892-7553,1572-8889,1997,10,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0892-7553,Springer Link,administrative,
Journal of Insect Conservation,1366-638X,1572-9753,1997,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1366-638X,Springer Link,administrative,
Journal of the Institution of Engineers (India): Series A,,,,,,,,,,,,,,,Springer Link,host,,Springer Link,administrative,
Journal of the Institution of Engineers (India): Series B,,,,,,,,,,,,,,,Springer Link,host,,Springer Link,administrative,
Journal of the Institution of Engineers (India): Series C,2250-0545,2250-0553,,,,,,,,,,,,,Springer Link,host,,Springer Link,administrative,
Journal of the Institution of Engineers (India): Series E,,,,,,,,,,,,,,,Springer Link,host,,Springer Link,administrative,
Journal of the Institution of Engineers (India): Series D,,,,,,,,,,,,,,,Springer Link,host,,Springer Link,administrative,
Journal of Intelligent Information Systems,0925-9902,1573-7675,1997,8,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0925-9902,Springer Link,administrative,
Journal of Intelligent Manufacturing,0956-5515,1572-8145,1997,8,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0956-5515,Springer Link,administrative,
Journal of Intelligent and Robotic Systems,0921-0296,1573-0409,1997,18,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0921-0296,Springer Link,administrative,
Journal of International Entrepreneurship,1570-7385,1573-7349,2003,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1570-7385,Springer Link,administrative,
Journal of International Migration and Integration,1488-3473,1874-6365,2000,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1488-3473,Springer Link,administrative,
Journal of Internet Services and Applications,1867-4828,1869-0238 ,2010,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1867-4828,Springer Link,administrative,
Journal of Interventional Cardiac Electrophysiology,1383-875X,1572-8595,2003,8,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1383-875X,Springer Link,administrative,
Journal of the Iranian Chemical Society,1026-1265,1735-5265,,,,,,,,,,,,,Springer Link,host,,Springer Link,administrative,
Journal of the Knowledge Economy,1868-7865,1868-7873,2010,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1868-7865,Springer Link,administrative,
Journal of the Korean Physical Society,0374-4884,1976-8524,,,,,,,,,,,,,Springer Link,host,,Springer Link,administrative,
Journal of the Korean Society for Applied Biological Chemistry,1738-2203,1976-8524,,,,,,,,,,,,,Springer Link,host,,Springer Link,administrative,
Journal of Labor Research,0195-3613,1936-4768,1997,18,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0195-3613,Springer Link,administrative,
Journal for Labour Market Research,,,2012,45,,,,,,,,,,,Springer Link,host,,Springer Link,administrative,
"Journal of Logic, Language and Information",0925-8531,1572-9583,1997,6,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0925-8531,Springer Link,administrative,
Journal of Low Temperature Physics,0022-2291,1573-7357,1997,106,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0022-2291,Springer Link,administrative,
Journal of Machinery Manufacture and Reliability,1052-6188,1934-9394,2007,36,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1052-6188,Springer Link,administrative,
Journal of Mammalian Evolution,1064-7554,1573-7055,1997,4,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1064-7554,Springer Link,administrative,
Journal of Mammary Gland Biology and Neoplasia,1083-3021,1573-7039,1997,2,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1083-3021,Springer Link,administrative,
Journal of Management Control,2191-4761,2191-477X,2011,22,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/2191-4761/,Springer Link,administrative,
Journal of Management and Governance,1385-3457,1572-963X,1997,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1385-3457,Springer Link,administrative,
Journal of Marine Science and Application,1671-9433,1993-5048,2002,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1671-9433,Springer Link,administrative,
Journal of Marine Science and Technology,0948-4280,1437-8213,1997,2,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0948-4280,Springer Link,administrative,
Journal of Maritime Archaeology,1557-2285,1557-2293,2006,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1557-2285,Springer Link,administrative,
Journal of Material Cycles and Waste Management,1438-4957,1611-8227,1999,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1438-4957,Springer Link,administrative,
Journal of Materials Engineering and Performance,1059-9495,1544-1024,1997,6,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1059-9495,Springer Link,administrative,
Journal of Materials Science,0022-2461,1573-4803,1997,32,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0022-2461,Springer Link,administrative,
Journal of Materials Science: Materials in Electronics,0957-4522,1573-482X,1997,8,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0957-4522,Springer Link,administrative,
Journal of Materials Science: Materials in Medicine,0957-4530,1573-4838,1997,8,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0957-4530,Springer Link,administrative,
Journal of Mathematical Biology,0303-6812,1432-1416,1997,35,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0303-6812,Springer Link,administrative,
Journal of Mathematical Chemistry,0259-9791,1572-8897,1997,21,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0259-9791,Springer Link,administrative,
Journal of Mathematical Fluid Mechanics,1422-6928,1422-6952,1999,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1422-6928,Springer Link,administrative,
Journal of Mathematical Imaging and Vision,0924-9907,1573-7683,1997,7,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0924-9907,Springer Link,administrative,
Journal of Mathematical Modelling and Algorithms,1570-1166,1572-9214,2002,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1570-1166,Springer Link,administrative,
Journal of Mathematical Sciences,1072-3374,1573-8795,1997,83,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1072-3374,Springer Link,administrative,
Journal of Mathematics Teacher Education,1386-4416,1573-1820,1998,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1386-4416,Springer Link,administrative,
JMD - Journal für Mathematik-Didaktik,0173-5322,1869-2699,2010,31,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0173-5322,Springer Link,administrative,
Journal of Maxillofacial and Oral Surgery,0972-8279,0974-942X,2009,8,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0972-8279,Springer Link,administrative,
Journal of Mechanical Science and Technology,1738-494X,1976-3824,1997,11,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1738-494X,Springer Link,administrative,
Journal of Medical Humanities,1041-3545,1573-3645,1997,18,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1041-3545,Springer Link,administrative,
Journal of Medical Systems,0148-5598,1573-689X,1997,21,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0148-5598,Springer Link,administrative,
Journal of Medical Toxicology,1556-9039,1937-6995,2005,1,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1556-9039,Springer Link,administrative,
Journal of Medical Ultrasonics,1346-4523,1613-2254,2001,28,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/1346-4523,Springer Link,administrative,
Journal of Membrane Biology,0022-2631,1432-1424,1997,155,,,,,,,,,,,Springer Link,host,http://www.springerlink.com/content/0022-2631,Springer Link,administrative,
