SO Name,NESLI2 Wiley Online Library Social Sciences and Humanities 2012_2014,,,,,,,,,,,,,,,,,,,
SO Identifier,wiley_SSH Collection_2012_2014_Nesli2,,,,,,,,,,,,,,,,,,,
Provider,Wiley,,,,,,,,,,,,,,,,,,,
Package Identifier,Social Sciences and Humanities,,,,,,,,,,,,,,,,,,,
Package Name,Social Sciences and Humanities,,,,,,,,,,,,,,,,,,,
Agreement Term Start Year,2012,,,,,,,,,,,,,,,,,,,
Agreement Term End Year,2014,,,,,,,,,,,,,,,,,,,
Consortium,NESLI2,,,,,,,,,,,,,,,,,,,
Number of Proprietary_ID columns,0,,,,,,,,,,,,,,,,,,,
Number of Platforms listed,2,,,,,,,,,,,,,,,,,,,
publication_title,print_identifier,online_identifier,date_first_issue_online,num_first_vol_online,num_first_issue_online,date_last_issue_online,num_last_vol_online,num_last_issue_online,title_id,embargo_info,coverage_depth,coverage_notes,publisher_name,DOI,platform_name,platform_role,platform_title_url,platform_name,platform_role,platform_title_url
PUBLIC ADMINISTRATION & DEVELOPMENT,0271-2075,1099-162X,1997,,,,,,,,,,,10.1002/(ISSN)1099-162X,Wiley Online Library,host,http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1099-162X,Wiley Online Library,administrative,
STRATEGIC CHANGE: BRIEFINGS IN ENTREPRENEURIAL FINANCE,1086-1718,1099-1697,1997,,,,,,,,,,,10.1002/(ISSN)1099-1697,Wiley Online Library,host,http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1099-1697,Wiley Online Library,administrative,
STRATEGIC MANAGEMENT JOURNAL,0143-2095,1097-0266,1997,,,,,,,,,,,10.1002/(ISSN)1097-0266,Wiley Online Library,host,http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1097-0266,Wiley Online Library,administrative,
SUSTAINABLE DEVELOPMENT,0968-0802,1099-1719,1997,,,,,,,,,,,10.1002/(ISSN)1099-1719,Wiley Online Library,host,http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1099-1719,Wiley Online Library,administrative,
SYSTEM DYNAMICS REVIEW (THE JOURNAL OF THE SYSTEM  DYNAMICS SOCIETY),0883-7066,1099-1727,1997,,,,,,,,,,,10.1002/(ISSN)1099-1727,Wiley Online Library,host,http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1099-1727,Wiley Online Library,administrative,
SYSTEMS RESEARCH & BEHAVIORAL SCIENCE,1092-7026,1099-1743,1997,,,,,,,,,,,10.1002/(ISSN)1099-1743,Wiley Online Library,host,http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1099-1743,Wiley Online Library,administrative,
THE JOURNAL OF FUTURES MARKETS,0270-7314,1096-9934,1997,,,,,,,,,,,10.1002/(ISSN)1096-9934,Wiley Online Library,host,http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1096-9934,Wiley Online Library,administrative,
ABACUS,0001-3072,1467-6281,1997,33,,,,,,,,,,10.1111/(ISSN)1467-6281,Wiley Online Library,host,http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1467-6281,Wiley Online Library,administrative,
ABOUT CAMPUS,1086-4822,1536-0687,1997,1,,,,,,,,,,10.1002/(ISSN)1536-0687,Wiley Online Library,host,http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1536-0687,Wiley Online Library,administrative,
ACCOUNTING & FINANCE,0810-5391,1467-629X,1997,37,,,,,,,,,,10.1111/(ISSN)1467-629X,Wiley Online Library,host,http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1467-629X,Wiley Online Library,administrative,
"AFRICA RESEARCH BULLETIN: ECONOMIC, FINANCIAL AND TECHNICAL SERIES",0001-9852,1467-6346,1997,34,,,,,,,,,,10.1111/(ISSN)1467-6346,Wiley Online Library,host,http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1467-6346,Wiley Online Library,administrative,
"AFRICA RESEARCH BULLETIN: POLITICAL, SOCIAL AND CULTURAL SERIES",0001-9844,1467-825X,1997,34,,,,,,,,,,10.1111/(ISSN)1467-825X,Wiley Online Library,host,http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1467-825X,Wiley Online Library,administrative,
AFRICAN DEVELOPMENT REVIEW,1017-6772,1467-8268,1997,9,,,,,,,,,,10.1111/(ISSN)1467-8268,Wiley Online Library,host,http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1467-8268,Wiley Online Library,administrative,
AMERICAN ANTHROPOLOGIST,0002-7294,1548-1433,1997,99,,,,,,,,,,10.1111/(ISSN)1548-1433,Wiley Online Library,host,http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1548-1433,Wiley Online Library,administrative,
AMERICAN BUSINESS LAW JOURNAL,0002-7766,1744-1714,1997,34,,,,,,,,,,10.1111/(ISSN)1744-1714,Wiley Online Library,host,http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1744-1714,Wiley Online Library,administrative,
AMERICAN ETHNOLOGIST,0094-0496,1548-1425,1997,24,,,,,,,,,,10.1111/(ISSN)1548-1425,Wiley Online Library,host,http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1548-1425,Wiley Online Library,administrative,
AMERICAN JOURNAL OF ECONOMICS AND SOCIOLOGY,0002-9246,1536-7150,1997,56,,,,,,,,,,10.1111/(ISSN)1536-7150,Wiley Online Library,host,http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1536-7150,Wiley Online Library,administrative,
AMERICAN JOURNAL OF ORTHOPSYCHIATRY,0002-9432,1939-0025,1997,67,,,,,,,,,,10.1111/(ISSN)1939-0025,Wiley Online Library,host,http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1939-0025,Wiley Online Library,administrative,
ANALYTIC PHILOSOPHY,2153-9596,2153-960X,1997,38,,,,,,,,,,10.1111/(ISSN)1468-0149,Wiley Online Library,host,http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1468-0149,Wiley Online Library,administrative,
ANNALS OF ANTHROPOLOGICAL PRACTICE,2153-957X,2153-9588,1997,17,,,,,,,,,,10.1111/(ISSN)1556-4797,Wiley Online Library,host,http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1556-4797,Wiley Online Library,administrative,
ANNALS OF PUBLIC AND COOPERATIVE ECONOMICS,1370-4788,1467-8292,1997,68,,,,,,,,,,10.1111/(ISSN)1467-8292,Wiley Online Library,host,http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1467-8292,Wiley Online Library,administrative,
ANNUAL BULLETIN OF HISTORICAL LITERATURE,0066-3832,1467-8314,1997,81,,,,,,,,,,10.1111/(ISSN)1467-8314,Wiley Online Library,host,http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1467-8314,Wiley Online Library,administrative,
ANTHROPOLOGY & EDUCATION QUARTERLY,0161-7761,1548-1492,1997,28,,,,,,,,,,10.1111/(ISSN)1548-1492,Wiley Online Library,host,http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1548-1492,Wiley Online Library,administrative,
ANTHROPOLOGY & HUMANISM,1559-9167,1548-1409,1997,22,,,,,,,,,,10.1111/(ISSN)1548-1409,Wiley Online Library,host,http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1548-1409,Wiley Online Library,administrative,
ANTHROPOLOGY OF CONSCIOUSNESS,1053-4202,1556-3537,1997,8,,,,,,,,,,10.1111/(ISSN)1556-3537,Wiley Online Library,host,http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1556-3537,Wiley Online Library,administrative,
ANTHROPOLOGY OF WORK REVIEW,0883-024X,1548-1417,1997,18,,,,,,,,,,10.1111/(ISSN)1548-1417,Wiley Online Library,host,http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1548-1417,Wiley Online Library,administrative,
ANTIPODE,0066-4812,1467-8330,1997,29,,,,,,,,,,10.1111/(ISSN)1467-8330,Wiley Online Library,host,http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1467-8330,Wiley Online Library,administrative,
APPLIED PSYCHOLOGY,0269-994X,1464-0597,1997,46,,,,,,,,,,10.1111/(ISSN)1464-0597,Wiley Online Library,host,http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1464-0597,Wiley Online Library,administrative,
ARABIAN ARCHAEOLOGY AND EPIGRAPHY,0905-7196,1600-0471,1997,8,,,,,,,,,,10.1111/(ISSN)1600-0471,Wiley Online Library,host,http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1600-0471,Wiley Online Library,administrative,
ARCHAEOMETRY,0003-813X,1475-4754,1997,39,,,,,,,,,,10.1111/(ISSN)1475-4754,Wiley Online Library,host,http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1475-4754,Wiley Online Library,administrative,
ARCHEOLOGICAL PAPERS OF THE AMERICAN ANTHROPOLOGICAL ASSOCIATION,1551-823X,1551-8248,1997,7,,,,,,,,,,10.1111/(ISSN)1551-8248,Wiley Online Library,host,http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1551-8248,Wiley Online Library,administrative,
AREA,0004-0894,1475-4762,1997,29,,,,,,,,,,10.1111/(ISSN)1475-4762,Wiley Online Library,host,http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1475-4762,Wiley Online Library,administrative,
ARISTOTELIAN SOCIETY SUPPLEMENTARY VOLUME,0309-7013,1467-8349,1997,71,,,,,,,,,,10.1111/(ISSN)1467-8349,Wiley Online Library,host,http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1467-8349,Wiley Online Library,administrative,
ART HISTORY,0141-6790,1467-8365,1997,20,,,,,,,,,,10.1111/(ISSN)1467-8365,Wiley Online Library,host,http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1467-8365,Wiley Online Library,administrative,
ASIA PACIFIC VIEWPOINT,1360-7456,1467-8373,1997,38,,,,,,,,,,10.1111/(ISSN)1467-8373,Wiley Online Library,host,http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1467-8373,Wiley Online Library,administrative,
ASIAN ECONOMIC JOURNAL,1351-3958,1467-8381,1997,11,,,,,,,,,,10.1111/(ISSN)1467-8381,Wiley Online Library,host,http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1467-8381,Wiley Online Library,administrative,
