@subscriber_role:=rdv_id
12
@jusplogin :=idns_id
90
@jusp:=idns_id
87
rdv_value	core_start_year	core_end_year	id_value	id_value	tipp_id
Yes	2010	2012	12986	uwe	11609
Yes	2010	2012	13123	uwe	11701
Yes	2010	2012	12956	uwe	11595
Yes	2010	2012	12925	uwe	11578
Yes	2010	2012	13002	uwe	13591
Yes	2010	2012	12923	uwe	11576
Yes	2010	2012	6016	uwe	11822
Yes	2010	2012	5768	uwe	11670
Yes	2013	2013	1809	uwe	41941
Yes	2013	2013	48	uwe	42011
Yes	2013	2013	50	uwe	42013
Yes	2013	2013	1025	uwe	42038
Yes	2013	2013	1209	uwe	42049
Yes	2013	2013	944	uwe	42057
Yes	2013	2013	1736	uwe	42058
Yes	2013	2013	2115	uwe	42085
Yes	2013	2013	79	uwe	42091
Yes	2013	2013	4011	uwe	42137
Yes	2013	2013	4012	uwe	42138
Yes	2013	2013	1627	uwe	42166
Yes	2013	2013	2707	uwe	42186
Yes	2013	2013	4464	uwe	42193
Yes	2013	2013	1799	uwe	42208
Yes	2013	2013	133	uwe	42212
Yes	2013	2013	1780	uwe	42234
Yes	2013	2013	965	uwe	42256
Yes	2013	2013	1473	uwe	42274
Yes	2013	2013	1503	uwe	42281
Yes	2013	2013	2538	uwe	42305
Yes	2013	2013	166	uwe	42313
Yes	2013	2013	167	uwe	42322
Yes	2013	2013	168	uwe	42326
Yes	2013	2013	2822	uwe	42335
Yes	2013	2013	4486	uwe	42344
Yes	2013	2013	2798	uwe	42345
Yes	2013	2013	3562	uwe	42352
Yes	2013	2013	903	uwe	42379
Yes	2013	2013	3992	uwe	42384
Yes	2013	2013	1496	uwe	42385
Yes	2013	2013	179	uwe	42395
Yes	2013	2013	1798	uwe	42399
Yes	2013	2013	1705	uwe	42406
Yes	2013	2013	750	uwe	42408
Yes	2013	2013	3083	uwe	42418
Yes	2013	2013	2644	uwe	42419
Yes	2013	2013	3028	uwe	42434
Yes	2013	2013	2728	uwe	42444
Yes	2013	2013	2690	uwe	42445
Yes	2013	2013	2739	uwe	42450
Yes	2013	2013	2673	uwe	42451
Yes	2013	2013	1196	uwe	42477
Yes	2013	2013	2121	uwe	42529
Yes	2013	2013	2299	uwe	42539
Yes	2013	2013	1449	uwe	42554
Yes	2013	2013	1926	uwe	42596
Yes	2013	2013	1525	uwe	42616
Yes	2013	2013	242	uwe	42631
Yes	2013	2013	3906	uwe	42646
Yes	2013	2013	1889	uwe	42647
Yes	2013	2013	1465	uwe	42664
Yes	2013	2013	255	uwe	42690
Yes	2013	2013	1262	uwe	42770
Yes	2013	2013	2737	uwe	42776
Yes	2013	2013	1461	uwe	42817
Yes	2013	2013	315	uwe	42830
Yes	2013	2013	2656	uwe	42836
Yes	2013	2013	1723	uwe	42844
Yes	2013	2013	321	uwe	42846
Yes	2013	2013	2792	uwe	42857
Yes	2013	2013	4533	uwe	42865
Yes	2013	2013	926	uwe	42886
Yes	2013	2013	927	uwe	42888
Yes	2013	2013	1247	uwe	42890
Yes	2013	2013	3243	uwe	42897
Yes	2013	2013	1172	uwe	42903
Yes	2013	2013	4534	uwe	42910
Yes	2013	2013	349	uwe	42923
Yes	2013	2013	5020	uwe	42926
Yes	2013	2013	1468	uwe	42935
Yes	2013	2013	1184	uwe	42939
Yes	2013	2013	1092	uwe	42970
Yes	2013	2013	2066	uwe	42972
Yes	2013	2013	902	uwe	42975
Yes	2013	2013	3087	uwe	42976
Yes	2013	2013	2848	uwe	42982
Yes	2013	2013	2114	uwe	43019
Yes	2013	2013	2743	uwe	43037
Yes	2013	2013	993	uwe	43052
Yes	2013	2013	1888	uwe	43055
Yes	2013	2013	859	uwe	43101
Yes	2013	2013	1634	uwe	43102
Yes	2013	2013	2025	uwe	43108
Yes	2013	2013	399	uwe	43115
Yes	2013	2013	401	uwe	43117
Yes	2013	2013	1714	uwe	43147
Yes	2013	2013	1355	uwe	43148
Yes	2013	2013	410	uwe	43162
Yes	2013	2013	4972	uwe	43164
Yes	2013	2013	1034	uwe	43182
Yes	2013	2013	2070	uwe	43194
Yes	2013	2013	1885	uwe	43221
Yes	2013	2013	1549	uwe	43228
Yes	2013	2013	2125	uwe	43238
Yes	2013	2013	2176	uwe	43241
Yes	2013	2013	2104	uwe	43242
Yes	2013	2013	3334	uwe	43245
Yes	2013	2013	1900	uwe	43259
Yes	2013	2013	4881	uwe	43261
Yes	2013	2013	3996	uwe	43267
Yes	2013	2013	448	uwe	43277
Yes	2013	2013	2054	uwe	43279
Yes	2013	2013	3889	uwe	43282
Yes	2013	2013	3346	uwe	43348
Yes	2013	2013	1478	uwe	43359
Yes	2013	2013	4693	uwe	43383
Yes	2013	2013	494	uwe	43385
Yes	2013	2013	3017	uwe	43390
Yes	2013	2013	3537	uwe	43391
Yes	2013	2013	502	uwe	43400
Yes	2013	2013	514	uwe	43445
Yes	2013	2013	923	uwe	43460
Yes	2013	2013	1490	uwe	43462
Yes	2013	2013	4509	uwe	43531
Yes	2013	2013	3937	uwe	43532
Yes	2013	2013	1820	uwe	43533
Yes	2013	2013	3959	uwe	43542
Yes	2013	2013	1442	uwe	43543
Yes	2013	2013	4087	uwe	43544
Yes	2013	2013	1704	uwe	43556
Yes	2013	2013	818	uwe	43587
Yes	2013	2013	1679	uwe	43599
Yes	2013	2013	1186	uwe	43602
Yes	2013	2013	2034	uwe	43610
Yes	2013	2013	1343	uwe	43623
Yes	2013	2013	3930	uwe	43647
Yes	2013	2013	2127	uwe	43658
Yes	2013	2013	595	uwe	43660
Yes	2013	2013	995	uwe	43669
Yes	2013	2013	2776	uwe	43676
Yes	2013	2013	1716	uwe	43717
Yes	2013	2013	3941	uwe	43733
Yes	2013	2013	619	uwe	43736
Yes	2013	2013	1565	uwe	43745
Yes	2013	2013	3284	uwe	43749
Yes	2013	2013	1185	uwe	43751
Yes	2013	2013	632	uwe	43762
Yes	2013	2013	2839	uwe	43773
Yes	2013	2013	635	uwe	43787
Yes	2013	2013	1620	uwe	43800
Yes	2013	2013	2022	uwe	43829
Yes	2013	2013	2	uwe	43865
Yes	2013	2013	2068	uwe	43866
Yes	2013	2013	2349	uwe	43881
Yes	2013	2013	2371	uwe	43882
Yes	2013	2013	683	uwe	43933
Yes	2013	2013	3533	uwe	43934
Yes	2013	2013	2050	uwe	43963
Yes	2013	2013	2768	uwe	43984
Yes	2013	2013	2168	uwe	43985
Yes	2013	2013	886	uwe	44001
Yes	2013	2013	2785	uwe	44019
Yes	2013	2013	3335	uwe	44033
Yes	2013	2013	850	uwe	44037
Yes	2013	2013	1450	uwe	44048
Yes	2013	2013	2831	uwe	44074
Yes	2013	2013	1178	uwe	44075
Yes	2013	2013	2780	uwe	44077
Yes	2013	2013	1261	uwe	44079
Yes	2013	2013	1236	uwe	44082
Yes	2013	2013	3955	uwe	44083
Yes	2013	2013	2816	uwe	44084
Yes	2013	2013	1110	uwe	44087
Yes	2013	2013	1101	uwe	44089
Yes	2013	2013	3564	uwe	44090
Yes	2013	2013	1568	uwe	44131
Yes	2013	2013	1715	uwe	44132
Yes	2011	2013	5388	ast	33524
Yes	2011	2013	5394	ast	32254
Yes	2012	2014	201780	ast	28439
Yes	2012	2014	200539	ast	28788
Yes	2012	2014	200451	ast	27719
Yes	2012	2014	201373	ast	28243
Yes	2012	2014	201095	ast	28560
Yes	2012	2014	200873	ast	27529
Yes	2012	2014	200455	ast	27534
Yes	2012	2014	200776	ast	27549
Yes	2012	2014	201257	ast	27550
Yes	2012	2014	200671	ast	27551
Yes	2012	2014	201847	ast	27555
Yes	2012	2014	201358	ast	28096
Yes	2012	2014	200686	ast	28155
Yes	2012	2014	200237	ast	28390
Yes	2012	2014	202001	ast	27516
Yes	2012	2014	200425	ast	27581
Yes	2012	2014	200535	ast	27615
Yes	2012	2014	200941	ast	27776
Yes	2012	2014	200996	ast	27820
Yes	2012	2014	200155	ast	28071
Yes	2012	2014	201208	ast	28072
Yes	2012	2014	201517	ast	28118
Yes	2012	2014	200656	ast	28281
Yes	2012	2014	200238	ast	28391
Yes	2012	2014	200683	ast	28618
Yes	2012	2014	200240	ast	28904
Yes	2012	2014	200001	ast	27539
Yes	2012	2014	201610	ast	27569
Yes	2012	2014	200972	ast	28553
Yes	2012	2014	202081	ast	27819
Yes	2012	2014	201183	ast	28184
Yes	2012	2014	200515	ast	27698
Yes	2012	2014	200610	ast	27700
Yes	2012	2014	200073	ast	27701
Yes	2012	2014	201550	ast	27704
Yes	2012	2014	200077	ast	27705
Yes	2012	2014	201271	ast	27707
Yes	2012	2014	200078	ast	27708
Yes	2012	2014	201583	ast	27710
Yes	2012	2014	200081	ast	27711
Yes	2012	2014	200516	ast	27713
Yes	2012	2014	201202	ast	27723
Yes	2012	2014	200100	ast	27758
Yes	2012	2014	201969	ast	27759
Yes	2012	2014	201398	ast	27891
Yes	2012	2014	201260	ast	27932
Yes	2012	2014	201538	ast	27954
Yes	2012	2014	200642	ast	28001
Yes	2012	2014	201126	ast	28087
Yes	2012	2014	201151	ast	28103
Yes	2012	2014	200168	ast	28113
Yes	2012	2014	200171	ast	28126
Yes	2012	2014	201399	ast	28159
Yes	2012	2014	201650	ast	28170
Yes	2012	2014	201205	ast	28192
Yes	2012	2014	200745	ast	28198
Yes	2012	2014	200209	ast	28226
Yes	2012	2014	200730	ast	28267
Yes	2012	2014	200227	ast	28353
Yes	2012	2014	201959	ast	28372
Yes	2012	2014	201194	ast	28379
Yes	2012	2014	201024	ast	28382
Yes	2012	2014	200490	ast	28413
Yes	2012	2014	201556	ast	28427
Yes	2012	2014	201448	ast	28463
Yes	2012	2014	200262	ast	28468
Yes	2012	2014	201539	ast	28479
Yes	2012	2014	201923	ast	28487
Yes	2012	2014	200276	ast	28538
Yes	2012	2014	200350	ast	28550
Yes	2012	2014	200645	ast	28593
Yes	2012	2014	201284	ast	28597
Yes	2012	2014	200303	ast	28656
Yes	2012	2014	202124	ast	28700
Yes	2012	2014	200319	ast	28702
Yes	2012	2014	201721	ast	28703
Yes	2012	2014	200615	ast	28704
Yes	2012	2014	200915	ast	28730
Yes	2012	2014	201712	ast	28731
Yes	2012	2014	200324	ast	28736
Yes	2012	2014	200507	ast	28822
Yes	2012	2014	200060	ast	28843
Yes	2012	2014	200083	ast	28857
Yes	2012	2014	201578	ast	28868
Yes	2012	2014	200124	ast	28869
Yes	2012	2014	200664	ast	28896
Yes	2012	2014	200277	ast	28917
Yes	2012	2014	200317	ast	28923
Yes	2012	2014	200355	ast	28931
Yes	2012	2014	200956	ast	28979
Yes	2012	2014	200411	ast	28672
Yes	2012	2014	201683	ast	27696
Yes	2012	2014	200205	ast	28264
Yes	2013	2013	9801	ast	23900
Yes	2013	2013	9958	ast	23949
Yes	2013	2013	9655	ast	23998
Yes	2013	2013	9524	ast	24154
Yes	2013	2013	9665	ast	24174
Yes	2013	2013	9666	ast	24180
Yes	2013	2013	9990	ast	24213
Yes	2013	2013	9855	ast	24260
Yes	2013	2013	9673	ast	24277
Yes	2013	2013	10633	ast	24328
Yes	2013	2013	9816	ast	24369
Yes	2013	2013	9660	ast	24442
Yes	2013	2013	9657	ast	24649
Yes	2013	2013	10661	ast	24677
Yes	2013	2013	10043	ast	24690
Yes	2013	2013	9868	ast	24703
Yes	2013	2013	9833	ast	24789
Yes	2013	2013	10840	ast	24927
Yes	2013	2013	9572	ast	24958
Yes	2013	2013	10685	ast	25028
Yes	2013	2013	9735	ast	25048
Yes	2013	2013	9586	ast	25122
Yes	2013	2013	10694	ast	25147
Yes	2013	2013	9835	ast	25174
Yes	2013	2013	9748	ast	25180
Yes	2013	2013	9729	ast	25183
Yes	2013	2013	9838	ast	25186
Yes	2013	2013	9839	ast	25188
Yes	2013	2013	9752	ast	25191
Yes	2013	2013	10699	ast	25206
Yes	2013	2013	10428	ast	25207
Yes	2013	2013	10560	ast	25223
Yes	2013	2013	9844	ast	25349
Yes	2013	2013	9759	ast	25369
Yes	2013	2013	9847	ast	25413
Yes	2013	2013	9819	ast	25441
Yes	2013	2013	11168	ast	25472
Yes	2013	2013	9753	ast	25487
Yes	2013	2013	9832	ast	25508
Yes	2013	2013	10721	ast	25551
Yes	2013	2013	9772	ast	25567
Yes	2013	2013	11067	ast	24482
Yes	2013	2013	10587	ast	24887
Yes	2013	2013	10172	ast	24903
Yes	2013	2013	5598	sti	51586
Yes	2013	2013	200443	sti	51584
Yes	2013	2013	12919	sti	51588
Yes	2013	2013	6689	sti	51590
Yes	2013	2013	5584	sti	51578
Yes	2013	2013	5593	sti	51583
Yes	2013	2013	5601	sti	51589
Yes	2013	2013	14707	sti	51579
Yes	2013	2013	13862	sti	51585
Yes	2013	2013	13879	sti	51594
Yes	2013	2013	5584	sti	51578
Yes	2013	2013	24	sti	51753
Yes	2013	2013	14949	sti	51752
Yes	2013	2013	14969	sti	51754
Yes	2013	2013	14427	sti	51769
Yes	2013	2013	12917	sti	51950
Yes	2013	2013	14970	sti	51948
Yes	2013	2013	14279	sti	51946
Yes	2013	2013	13841	sti	51947
Yes	2013	2013	14536	sti	51960
Yes	2013	2013	6268	rea	35204
Yes	2013	2013	6288	rea	35223
Yes	2013	2013	6307	rea	35206
Yes	2013	2013	6291	rea	35228
Yes	2013	2013	6283	rea	35216
Yes	2013	2013	6386	rea	35207
Yes	2013	2013	4932	rea	35164
Yes	2013	2013	6293	rea	35232
Yes	2013	2013	6302	rea	35210
Yes	2013	2013	6313	rea	35231
Yes	2013	2013	6245	rea	35167
Yes	2012	2014	200536	wlv	28760
Yes	2012	2014	200234	wlv	28902
Yes	2012	2014	200875	wlv	27685
Yes	2012	2014	201684	wlv	27689
Yes	2012	2014	200707	wlv	27693
Yes	2012	2014	200076	wlv	27703
Yes	2012	2014	201960	wlv	27785
Yes	2012	2014	201156	wlv	27849
Yes	2012	2014	200910	wlv	27876
Yes	2012	2014	201182	wlv	27956
Yes	2012	2014	201208	wlv	28072
Yes	2012	2014	200744	wlv	28089
Yes	2012	2014	201517	wlv	28118
Yes	2012	2014	200731	wlv	28210
Yes	2012	2014	200746	wlv	28233
Yes	2012	2014	201565	wlv	28249
Yes	2012	2014	201185	wlv	28279
Yes	2012	2014	201544	wlv	28308
Yes	2012	2014	201135	wlv	28333
Yes	2012	2014	201754	wlv	28362
Yes	2012	2014	201209	wlv	28375
Yes	2012	2014	200964	wlv	28377
Yes	2012	2014	201522	wlv	28402
Yes	2012	2014	200641	wlv	28483
Yes	2012	2014	201974	wlv	28604
Yes	2012	2014	200497	wlv	28844
Yes	2012	2014	200181	wlv	28203
Yes	2012	2014	200202	wlv	28245
Yes	2012	2014	200214	wlv	28301
Yes	2012	2014	201825	wlv	28981
Yes	2012	2014	201718	wlv	28555
Yes	2012	2014	201920	wlv	28795
Yes	2012	2014	201869	wlv	27980
Yes	2012	2014	201957	wlv	28180
Yes	2012	2014	200221	wlv	28327
Yes	2012	2014	201668	wlv	28011
Yes	2012	2014	201183	wlv	28184
Yes	2012	2014	201547	wlv	28713
Yes	2012	2014	200040	wlv	27610
Yes	2012	2014	200610	wlv	27700
Yes	2012	2014	200073	wlv	27701
Yes	2012	2014	200075	wlv	27702
Yes	2012	2014	200077	wlv	27705
Yes	2012	2014	201535	wlv	27706
Yes	2012	2014	201271	wlv	27707
Yes	2012	2014	200634	wlv	27712
Yes	2012	2014	201138	wlv	27755
Yes	2012	2014	200724	wlv	27760
Yes	2012	2014	201123	wlv	27761
Yes	2012	2014	201791	wlv	27817
Yes	2012	2014	200107	wlv	27835
Yes	2012	2014	201798	wlv	27836
Yes	2012	2014	200108	wlv	27837
Yes	2012	2014	200375	wlv	27881
Yes	2012	2014	201398	wlv	27891
Yes	2012	2014	200122	wlv	27905
Yes	2012	2014	200123	wlv	27906
Yes	2012	2014	200636	wlv	27911
Yes	2012	2014	200129	wlv	27916
Yes	2012	2014	200850	wlv	27926
Yes	2012	2014	200130	wlv	27927
Yes	2012	2014	200496	wlv	27959
Yes	2012	2014	201212	wlv	27971
Yes	2012	2014	200591	wlv	27991
Yes	2012	2014	201141	wlv	28027
Yes	2012	2014	201217	wlv	28028
Yes	2012	2014	200150	wlv	28053
Yes	2012	2014	201126	wlv	28087
Yes	2012	2014	201117	wlv	28090
Yes	2012	2014	200162	wlv	28091
Yes	2012	2014	201267	wlv	28101
Yes	2012	2014	201151	wlv	28103
Yes	2012	2014	200627	wlv	28107
Yes	2012	2014	200167	wlv	28112
Yes	2012	2014	201714	wlv	28142
Yes	2012	2014	201650	wlv	28170
Yes	2012	2014	201474	wlv	28196
Yes	2012	2014	200184	wlv	28209
Yes	2012	2014	200209	wlv	28226
Yes	2012	2014	200622	wlv	28250
Yes	2012	2014	201554	wlv	28252
Yes	2012	2014	200730	wlv	28267
Yes	2012	2014	200208	wlv	28282
Yes	2012	2014	200638	wlv	28290
Yes	2012	2014	202008	wlv	28312
Yes	2012	2014	201201	wlv	28337
Yes	2012	2014	201147	wlv	28342
Yes	2012	2014	200614	wlv	28348
Yes	2012	2014	200227	wlv	28353
Yes	2012	2014	200228	wlv	28355
Yes	2012	2014	201024	wlv	28382
Yes	2012	2014	200749	wlv	28392
Yes	2012	2014	200249	wlv	28419
Yes	2012	2014	200609	wlv	28480
Yes	2012	2014	201341	wlv	28532
Yes	2012	2014	200612	wlv	28559
Yes	2012	2014	200645	wlv	28593
Yes	2012	2014	200309	wlv	28671
Yes	2012	2014	200769	wlv	28717
Yes	2012	2014	200755	wlv	28756
Yes	2012	2014	200513	wlv	28802
Yes	2012	2014	200500	wlv	28807
Yes	2012	2014	201428	wlv	28821
Yes	2012	2014	200507	wlv	28822
Yes	2012	2014	201216	wlv	28836
Yes	2012	2014	200083	wlv	28857
Yes	2012	2014	201578	wlv	28868
Yes	2012	2014	200124	wlv	28869
Yes	2012	2014	200628	wlv	28878
Yes	2012	2014	200218	wlv	28894
Yes	2012	2014	200277	wlv	28917
Yes	2012	2014	200308	wlv	28920
Yes	2012	2014	200317	wlv	28923
Yes	2012	2014	200355	wlv	28931
Yes	2012	2014	200841	wlv	28937
Yes	2012	2014	200411	wlv	28672
Yes	2012	2014	201683	wlv	27696
Yes	2013	2013	200080	ast	58172
Yes	2013	2013	201628	ast	58233
Yes	2013	2013	8091	ast	59133
Yes	2013	2013	200992	ast	59134
Yes	2013	2013	14084	ast	59579
Yes	2013	2013	200329	ast	59660
Yes	2013	2013	201893	ast	59743
Yes	2013	2013	200368	ast	59833
Yes	2013	2013	201313	ast	59832
Yes	2013	2013	200207	ast	59881
Yes	2013	2013	200080	ast	58172
Yes	2013	2013	201628	ast	58233
Yes	2013	2013	200207	ast	59881
Yes	2013	2013	200368	ast	59833
Yes	2013	2013	201313	ast	59832
Yes	2013	2013	201893	ast	59743
Yes	2013	2013	200329	ast	59660
Yes	2013	2013	14084	ast	59579
Yes	2013	2013	8091	ast	59133
Yes	2013	2013	200992	ast	59134
Yes	2013	2013	201440	car	58535
Yes	2013	2013	201629	car	58252
Yes	2013	2013	202234	car	58628
Yes	2013	2013	202216	car	58643
Yes	2013	2013	202232	car	58656
Yes	2013	2013	5740	car	58676
Yes	2013	2013	200193	car	58891
Yes	2013	2013	200962	car	58940
Yes	2013	2013	202245	car	59035
Yes	2013	2013	200222	car	59040
Yes	2013	2013	200255	car	59208
Yes	2013	2013	201589	car	59218
Yes	2013	2013	200337	car	59219
Yes	2013	2013	201200	car	59217
Yes	2013	2013	202231	car	59494
Yes	2013	2013	201184	car	59627
Yes	2013	2013	200697	car	59669
Yes	2013	2013	202247	car	59699
Yes	2013	2013	201978	car	59744
Yes	2013	2013	201360	car	59784
Yes	2013	2013	202067	car	59788
Yes	2013	2013	200585	car	59811
Yes	2013	2013	202229	car	59823
Yes	2013	2013	200368	car	59833
Yes	2013	2013	201313	car	59832
Yes	2013	2013	200207	car	59881
Yes	2013	2013	200263	car	59923
Yes	2013	2013	202086	car	60029
Yes	2013	2013	12386	car	60028
Yes	2013	2013	200152	car	36660
Yes	2013	2013	12939	car	36571
Yes	2013	2013	12997	car	36608
Yes	2013	2013	332	car	36668
Yes	2013	2013	13163	car	36759
Yes	2013	2013	13172	car	36767
Yes	2013	2013	12915	car	36552
Yes	2013	2013	12965	car	36591
Yes	2013	2013	13003	car	36611
Yes	2013	2013	13128	car	36722
Yes	2013	2013	13213	car	36803
Yes	2013	2013	13086	car	36695
Yes	2013	2013	13007	car	36617
Yes	2013	2013	13110	car	36709
Yes	2013	2013	13210	car	36801
Yes	2013	2013	13230	car	36816
Yes	2013	2013	13056	car	36827
Yes	2013	2013	13081	car	36690
Yes	2013	2013	13005	car	36614
Yes	2013	2013	13179	car	36774
Yes	2013	2013	13122	car	36718
Yes	2013	2013	13178	car	36773
Yes	2013	2013	13091	car	36831
Yes	2013	2013	13015	car	36624
Yes	2013	2013	13157	car	36754
Yes	2013	2013	13138	car	36736
Yes	2013	2013	12983	car	36821
Yes	2013	2013	12953	car	36583
Yes	2013	2013	13072	car	36683
Yes	2013	2013	4996	car	36824
Yes	2013	2013	12930	car	36564
Yes	2013	2013	13167	car	36762
Yes	2013	2013	12934	car	36566
Yes	2013	2013	12963	car	36589
Yes	2013	2013	13004	car	36613
Yes	2013	2013	13140	car	36738
Yes	2013	2013	13144	car	36742
Yes	2013	2013	13067	car	36680
Yes	2013	2013	13020	car	36628
Yes	2013	2013	13244	car	36855
Yes	2013	2013	13186	car	36781
Yes	2013	2013	13189	car	36784
Yes	2013	2013	12560	car	36837
Yes	2013	2013	12984	car	36598
Yes	2013	2013	12991	car	36603
Yes	2013	2013	143	car	36606
Yes	2013	2013	12979	car	36596
Yes	2013	2013	13016	car	36625
Yes	2013	2013	13240	car	36850
Yes	2013	2013	13022	car	36630
Yes	2013	2013	13131	car	36723
Yes	2013	2013	12919	car	36555
Yes	2013	2013	12940	car	36572
Yes	2013	2013	13201	car	36791
Yes	2013	2013	12962	car	36820
Yes	2013	2013	12996	car	36822
Yes	2013	2013	13092	car	36832
Yes	2013	2013	13232	car	36845
Yes	2013	2013	4961	car	36661
Yes	2013	2013	13106	car	36728
Yes	2013	2013	13223	car	36809
Yes	2013	2013	4995	car	36823
Yes	2013	2013	12922	car	36558
Yes	2013	2013	13139	car	36737
Yes	2013	2013	13226	car	36812
Yes	2013	2013	13227	car	36813
Yes	2013	2013	13168	car	36763
Yes	2013	2013	13224	car	36810
Yes	2013	2013	13222	car	36808
Yes	2013	2013	13183	car	36777
Yes	2013	2013	13231	car	36817
Yes	2013	2013	13177	car	36772
Yes	2013	2013	12938	car	36570
Yes	2013	2013	13057	car	36669
Yes	2013	2013	13083	car	36830
Yes	2013	2013	13019	car	36627
Yes	2013	2013	13093	car	36699
Yes	2013	2013	13242	car	36853
Yes	2013	2013	13245	car	36856
Yes	2013	2013	13169	car	36764
Yes	2013	2013	13164	car	36760
Yes	2013	2013	12949	car	36579
Yes	2013	2013	13228	car	36814
Yes	2013	2013	13142	car	36740
Yes	2013	2013	12959	car	36586
Yes	2013	2013	13125	car	36838
Yes	2013	2013	12932	car	36818
Yes	2013	2013	13014	car	36623
Yes	2013	2013	13100	car	36833
Yes	2013	2013	13235	car	36848
Yes	2013	2013	12929	car	36563
Yes	2013	2013	12978	car	36595
Yes	2013	2013	12916	car	36553
Yes	2013	2013	12964	car	36590
Yes	2013	2013	12970	car	36592
Yes	2013	2013	13050	car	36657
Yes	2013	2013	13094	car	36700
Yes	2013	2013	13149	car	36747
Yes	2013	2013	13202	car	36792
Yes	2013	2013	13247	car	36858
Yes	2013	2013	12986	car	36600
Yes	2013	2013	13151	car	36749
Yes	2013	2013	13123	car	36719
Yes	2013	2013	13197	car	36790
Yes	2013	2013	13013	car	36622
Yes	2013	2013	12980	car	36597
Yes	2013	2013	6016	car	36859
Yes	2013	2013	13267	car	36694
Yes	2013	2013	13387	car	36789
Yes	2012	2014	9311	uow	47942
Yes	2013	2013	905	uwe	41759
Yes	2013	2013	6473	uwe	40602
Yes	2013	2013	5475	uwe	40663
Yes	2013	2013	1800	uwe	40179
Yes	2013	2013	75	uwe	38958
Yes	2012	2014	201378	ang	27952
Yes	2012	2014	200440	ang	28283
Yes	2012	2014	200536	ang	28760
Yes	2012	2014	200356	ang	28810
Yes	2012	2014	202001	ang	27516
Yes	2012	2014	201956	ang	27519
Yes	2012	2014	201206	ang	27523
Yes	2012	2014	200035	ang	27575
Yes	2012	2014	200875	ang	27685
Yes	2012	2014	201684	ang	27689
Yes	2012	2014	200941	ang	27776
Yes	2012	2014	201159	ang	27946
Yes	2012	2014	200851	ang	27947
Yes	2012	2014	201182	ang	27956
Yes	2012	2014	200637	ang	27987
Yes	2012	2014	200658	ang	28022
Yes	2012	2014	201905	ang	28048
Yes	2012	2014	201208	ang	28072
Yes	2012	2014	201517	ang	28118
Yes	2012	2014	201499	ang	28178
Yes	2012	2014	200420	ang	28217
Yes	2012	2014	200746	ang	28233
Yes	2012	2014	201185	ang	28279
Yes	2012	2014	201544	ang	28308
Yes	2012	2014	201228	ang	28309
Yes	2012	2014	201754	ang	28362
Yes	2012	2014	201209	ang	28375
Yes	2012	2014	201758	ang	28376
Yes	2012	2014	200964	ang	28377
Yes	2012	2014	201522	ang	28402
Yes	2012	2014	201137	ang	28461
Yes	2012	2014	201974	ang	28604
Yes	2012	2014	201497	ang	28607
Yes	2012	2014	200683	ang	28618
Yes	2012	2014	200657	ang	28632
Yes	2012	2014	201178	ang	28960
Yes	2012	2014	200882	ang	28988
Yes	2012	2014	201586	ang	28074
Yes	2012	2014	200181	ang	28203
Yes	2012	2014	200198	ang	28241
Yes	2012	2014	200202	ang	28245
Yes	2012	2014	200214	ang	28301
Yes	2012	2014	201302	ang	28352
Yes	2012	2014	200301	ang	28635
Yes	2012	2014	201689	ang	28075
Yes	2012	2014	201672	ang	28608
Yes	2012	2014	201561	ang	28606
Yes	2012	2014	201931	ang	28223
Yes	2012	2014	201920	ang	28795
Yes	2012	2014	201918	ang	28510
Yes	2012	2014	201869	ang	27980
Yes	2012	2014	202062	ang	28108
Yes	2012	2014	201957	ang	28180
Yes	2012	2014	200221	ang	28327
Yes	2012	2014	201976	ang	27893
Yes	2012	2014	201668	ang	28011
Yes	2012	2014	201347	ang	28229
Yes	2012	2014	201547	ang	28713
Yes	2012	2014	200003	ang	27497
Yes	2012	2014	202166	ang	27564
Yes	2012	2014	200417	ang	27589
Yes	2012	2014	200495	ang	27612
Yes	2012	2014	200515	ang	27698
Yes	2012	2014	200610	ang	27700
Yes	2012	2014	200073	ang	27701
Yes	2012	2014	200075	ang	27702
Yes	2012	2014	201550	ang	27704
Yes	2012	2014	200077	ang	27705
Yes	2012	2014	201535	ang	27706
Yes	2012	2014	201271	ang	27707
Yes	2012	2014	200078	ang	27708
Yes	2012	2014	201583	ang	27710
Yes	2012	2014	200081	ang	27711
Yes	2012	2014	200634	ang	27712
Yes	2012	2014	200516	ang	27713
Yes	2012	2014	201132	ang	27714
Yes	2012	2014	201191	ang	27722
Yes	2012	2014	201545	ang	27757
Yes	2012	2014	201138	ang	27755
Yes	2012	2014	201710	ang	27756
Yes	2012	2014	200100	ang	27758
Yes	2012	2014	201969	ang	27759
Yes	2012	2014	200724	ang	27760
Yes	2012	2014	201123	ang	27761
Yes	2012	2014	201160	ang	27834
Yes	2012	2014	200108	ang	27837
Yes	2012	2014	200375	ang	27881
Yes	2012	2014	201398	ang	27891
Yes	2012	2014	200123	ang	27906
Yes	2012	2014	200636	ang	27911
Yes	2012	2014	200850	ang	27926
Yes	2012	2014	200130	ang	27927
Yes	2012	2014	201260	ang	27932
Yes	2012	2014	201717	ang	27950
Yes	2012	2014	201212	ang	27971
Yes	2012	2014	200137	ang	27990
Yes	2012	2014	200642	ang	28001
Yes	2012	2014	201141	ang	28027
Yes	2012	2014	201217	ang	28028
